supply_air_temp,supply_air_mass_flowrate,north_wall_temperature,west_wall_temperature,south_wall_temperature,south_window_temperature,east_wall_temperature,east_window_temperature,floor_temperature,ceiling_temperature,number_occupants,occupant_x_coordinate,occupant_y_coordinate,ambient_temperature_occupant_experiences
16,0.1,25,25,24,22,26,33,26,25,12,5.53,2.57,24.84123466
16,0.08,25,25,27,22,26,21,24,25,12,5.53,2.57,24.62565736
13,0.21,27,27,28,31,28,30,27,27,12,5.53,2.57,24.49106611
19,0.3,26,26,26,25,26,33,27,26,12,5.53,2.57,24.84160486
18,0.31,26,26,27,32,28,26,26,26,12,5.53,2.57,24.52589066
16,0.1,24,24,25,22,25,22,23,24,12,5.53,2.57,23.78264929
13,0.22,27,27,27,26,28,27,27,27,12,5.53,2.57,24.29932525
13,0.22,26,27,28,25,28,27,27,27,12,5.53,2.57,24.08022065
15,0.11,26,26,26,21,27,23,26,26,12,5.53,2.57,24.54482965
15,0.11,21,22,20,17,21,13,21,21,12,5.53,2.57,21.16085234
13,0.23,27,27,29,33,28,30,27,27,12,5.53,2.57,24.46677333
14,0.22,26,26,27,28,27,28,26,27,12,5.53,2.57,24.20126414
19,0.31,26,26,25,25,27,32,26,26,12,5.53,2.57,24.83062273
20,0.03,23,23,22,22,22,21,22,22,12,5.53,2.57,23.59755083
17,0.15,25,25,24,24,24,24,25,25,12,5.53,2.57,24.38906286
13,0.19,26,26,26,27,28,34,27,27,12,5.53,2.57,24.48523975
19,0.11,25,25,25,23,25,23,24,25,12,5.53,2.57,24.67021869
17,0.29,26,27,27,32,27,25,27,26,12,5.53,2.57,24.75585953
13,0.21,26,26,27,28,28,28,26,27,12,5.53,2.57,24.03871319
13,0.15,26,26,28,29,27,29,26,27,12,5.53,2.57,24.8293875
16,0.16,26,26,27,29,27,24,26,26,12,5.53,2.57,25.06250507
18,0.28,26,27,28,24,28,25,27,27,12,5.53,2.57,24.96217487
15,0.16,26,26,26,27,26,24,25,26,12,5.53,2.57,24.47254522
11,0.11,24,24,23,21,23,25,24,24,12,5.53,2.57,22.67789566
13,0.05,25,25,24,21,25,28,25,25,12,5.53,2.57,24.49947329
11,0.11,25,26,25,31,26,26,26,25,12,5.53,2.57,24.50844151
17,0.29,26,27,27,29,27,23,27,26,12,5.53,2.57,24.47811546
17,0.31,26,27,27,25,27,31,27,27,12,5.53,2.57,24.70563302
13,0.22,27,27,28,30,28,25,28,27,12,5.53,2.57,24.34254754
13,0.18,26,27,29,33,28,28,27,27,12,5.53,2.57,24.85955983
14,0.11,21,21,21,13,20,13,20,20,12,5.53,2.57,20.35370163
19,0.31,26,26,26,28,26,26,26,26,12,5.53,2.57,24.75046412
11,0.08,22,22,22,18,22,18,22,22,12,5.53,2.57,21.58067196
16,0.17,26,27,27,32,27,24,27,26,12,5.53,2.57,25.39628404
17,0.31,26,26,27,24,27,26,26,27,12,5.53,2.57,24.41691988
19,0.24,25,25,26,24,26,23,24,25,12,5.53,2.57,24.10647379
15,0.16,25,25,25,23,25,27,26,26,12,5.53,2.57,24.17067085
18,0.1,24,24,24,22,24,22,24,24,12,5.53,2.57,24.12206232
14,0.12,26,27,26,29,26,22,27,26,12,5.53,2.57,25.08077417
19,0.3,26,26,28,35,27,24,27,26,12,5.53,2.57,25.17988437
13,0.09,25,25,25,21,25,21,25,25,12,5.53,2.57,23.74587158
14,0.15,26,26,27,28,27,27,26,26,12,5.53,2.57,24.70420839
15,0.09,25,26,25,24,26,25,25,26,12,5.53,2.57,24.84073424
13,0.07,23,23,22,21,23,20,22,23,12,5.53,2.57,22.60911652
13,0.19,26,27,28,30,29,30,26,27,12,5.53,2.57,24.58107022
16,0.18,26,26,27,25,27,25,26,26,12,5.53,2.57,24.69163245
13,0.22,26,27,28,30,28,27,27,27,12,5.53,2.57,24.35338282
19,0.29,26,26,26,28,26,27,26,26,12,5.53,2.57,24.84798173
19,0.29,26,27,28,30,28,25,26,26,12,5.53,2.57,25.04239058
18,0.18,25,25,24,23,25,23,25,25,12,5.53,2.57,24.41944812
15,0.11,26,26,26,21,27,23,26,26,12,5.53,2.57,24.54482965
13,0.16,26,26,28,30,28,29,26,27,12,5.53,2.57,24.79715661
14,0.23,26,27,28,32,29,23,27,26,12,5.53,2.57,24.11811529
16,0.04,23,23,23,18,23,18,23,23,12,5.53,2.57,23.3472678
16,0.02,22,23,21,14,21,26,23,22,12,5.53,2.57,23.16195043
14,0.18,26,27,27,34,27,22,27,26,12,5.53,2.57,24.76383382
17,0.23,26,26,26,25,27,35,27,26,12,5.53,2.57,24.98608209
13,0.15,26,27,27,27,27,32,27,27,12,5.53,2.57,24.99077684
16,0.1,25,26,25,23,25,27,26,26,12,5.53,2.57,24.94471307
13,0.22,27,27,27,29,28,32,27,27,12,5.53,2.57,24.46658353
14,0.11,25,25,25,24,26,24,25,26,12,5.53,2.57,24.2904608
14,0.04,24,24,24,21,25,22,24,24,12,5.53,2.57,24.08842747
12,0.04,24,26,26,22,27,19,24,24,12,5.53,2.57,24.14853703
16,0.08,25,25,26,22,25,21,24,25,12,5.53,2.57,24.31426487
13,0.24,27,27,28,31,28,29,27,27,12,5.53,2.57,24.30764418
18,0.06,24,24,24,23,24,23,24,24,12,5.53,2.57,24.51282318
14,0.15,26,26,26,25,26,25,26,26,12,5.53,2.57,24.44575515
13,0.17,26,27,28,26,28,27,27,27,12,5.53,2.57,24.63375957
13,0.16,26,26,26,28,27,29,26,26,12,5.53,2.57,24.2917073
13,0.13,26,26,27,30,27,29,26,27,12,5.53,2.57,24.93363354
14,0.07,22,22,22,16,23,15,21,21,12,5.53,2.57,21.55531242
13,0.15,26,27,27,26,27,27,26,27,12,5.53,2.57,24.62763993
12,0.11,26,26,26,31,26,22,26,26,12,5.53,2.57,24.46400705
14,0.2,26,27,27,25,27,23,27,27,12,5.53,2.57,24.39858389
16,0.01,23,23,21,24,21,23,24,23,12,5.53,2.57,24.51319517
11,0.06,24,25,23,19,23,28,24,24,12,5.53,2.57,23.4268411
18,0.18,25,25,26,22,25,22,25,25,12,5.53,2.57,24.34473066
15,0.11,21,21,20,16,20,15,21,21,12,5.53,2.57,21.10272852
16,0.06,24,24,25,22,24,21,24,24,12,5.53,2.57,24.15248703
13,0.16,26,27,27,31,28,27,27,27,12,5.53,2.57,24.84193659
17,0.31,26,27,29,33,28,25,27,26,12,5.53,2.57,24.64021806
13,0.07,25,26,24,26,24,30,26,25,12,5.53,2.57,24.99688795
13,0.21,26,27,28,28,28,28,26,27,12,5.53,2.57,24.14494492
15,0.15,25,25,25,23,27,32,26,25,12,5.53,2.57,24.33534933
16,0.07,22,22,21,17,21,17,21,22,12,5.53,2.57,22.01890906
21,0.25,25,25,26,24,26,24,25,25,12,5.53,2.57,24.96026768
13,0.14,26,26,28,29,27,28,26,26,12,5.53,2.57,24.60540935
17,0.08,25,25,25,24,25,25,25,25,12,5.53,2.57,25.01261188
13,0.15,25,27,27,33,27,22,27,25,12,5.53,2.57,24.53931219
13,0.18,26,27,27,27,28,25,27,27,12,5.53,2.57,24.47092598
14,0.13,26,26,26,23,26,28,26,26,12,5.53,2.57,24.60082674
17,0.1,25,26,25,25,26,24,25,25,12,5.53,2.57,24.70934698
14,0.13,26,26,27,30,27,24,26,26,12,5.53,2.57,24.92697505
15,0.09,22,22,21,17,21,16,21,21,12,5.53,2.57,21.62822727
16,0.11,24,25,24,24,24,23,24,24,12,5.53,2.57,23.72392402
16,0.07,23,24,24,20,23,20,23,23,12,5.53,2.57,23.35691037
13,0.15,26,27,27,28,27,32,27,27,12,5.53,2.57,25.03067194
13,0.08,25,25,24,25,25,31,26,25,12,5.53,2.57,24.54262931
18,0.03,21,21,20,18,20,18,21,21,12,5.53,2.57,22.11671932
13,0.17,27,27,29,33,28,30,27,27,12,5.53,2.57,25.22940998
29,0.01,21,21,20,17,20,17,21,21,12,5.53,2.57,22.30512499
16,0.15,25,26,26,23,26,23,25,25,12,5.53,2.57,24.27898233
13,0.15,27,27,27,27,28,28,27,27,12,5.53,2.57,24.83175627
13,0.07,22,22,22,18,21,18,21,22,12,5.53,2.57,21.78166197
13,0.15,26,27,27,33,27,28,27,27,12,5.53,2.57,25.07295582
13,0.06,25,26,25,25,25,28,25,26,12,5.53,2.57,24.97456329
13,0.14,26,27,27,26,28,28,27,27,12,5.53,2.57,24.91050374
17,0.31,26,27,27,25,28,30,27,27,12,5.53,2.57,24.70469266
15,0.04,25,25,24,24,24,26,24,25,12,5.53,2.57,24.76058391
17,0.23,26,26,27,22,27,24,26,26,12,5.53,2.57,24.53675929
14,0.04,25,26,25,23,25,26,25,25,12,5.53,2.57,25.02815528
14,0.11,25,25,26,22,26,22,24,25,12,5.53,2.57,23.7841555
19,0.04,23,23,22,16,22,16,22,22,12,5.53,2.57,22.79225258
17,0.31,26,27,29,35,28,26,27,26,12,5.53,2.57,24.76438407
13,0.05,25,25,25,25,25,26,25,25,12,5.53,2.57,24.73056168
16,0.23,26,27,27,33,28,29,27,27,12,5.53,2.57,25.07264346
15,0.14,25,26,25,30,25,22,26,25,12,5.53,2.57,24.43414697
17,0.11,21,21,20,13,19,13,20,20,12,5.53,2.57,20.77047405
13,0.23,27,27,29,29,28,27,28,27,12,5.53,2.57,24.27113807
15,0.06,24,24,24,26,24,23,24,24,12,5.53,2.57,24.36531225
13,0.13,26,26,26,27,28,34,26,26,12,5.53,2.57,24.75692819
16,0.27,26,26,27,24,27,34,28,27,12,5.53,2.57,24.51667583
21,0.3,26,26,26,24,26,33,26,26,12,5.53,2.57,25.43856298
13,0.1,22,22,21,18,21,17,21,21,12,5.53,2.57,21.27079667
13,0.03,24,25,24,26,24,17,25,23,12,5.53,2.57,24.40852433
13,0.24,27,27,27,30,28,33,27,27,12,5.53,2.57,24.18597238
12,0.07,24,25,25,21,24,21,24,24,12,5.53,2.57,23.82209512
15,0.09,24,24,23,22,23,23,24,24,12,5.53,2.57,23.64671315
13,0.07,25,25,24,22,25,30,26,25,12,5.53,2.57,24.58010815
19,0.23,26,26,25,25,27,31,26,26,12,5.53,2.57,25.17121622
12,0.11,21,21,21,16,21,16,20,21,12,5.53,2.57,20.58610696
13,0.06,24,25,26,27,25,22,24,24,12,5.53,2.57,24.20625916
27,0.08,20,20,20,15,20,15,19,20,12,5.53,2.57,21.76457879
13,0.14,26,26,27,29,28,33,26,27,12,5.53,2.57,24.95813609
13,0.16,26,26,27,29,27,29,26,26,12,5.53,2.57,24.43825881
13,0.12,26,26,27,29,28,28,26,26,12,5.53,2.57,24.77704613
13,0.12,26,26,28,27,27,26,26,26,12,5.53,2.57,24.71620875
15,0.07,25,25,25,25,25,25,25,25,12,5.53,2.57,24.90505421
19,0.09,21,21,20,16,20,16,20,20,12,5.53,2.57,21.53175314
15,0.1,21,21,20,16,20,16,20,20,12,5.53,2.57,20.70906072
20,0.03,24,24,24,20,23,20,24,24,12,5.53,2.57,24.60606827
12,0.11,26,26,26,24,26,23,26,26,12,5.53,2.57,24.25821435
13,0.12,26,26,26,26,26,32,26,26,12,5.53,2.57,24.78261251
14,0.18,26,27,27,29,27,23,27,26,12,5.53,2.57,24.52074292
14,0.15,26,26,26,26,26,27,26,26,12,5.53,2.57,24.56197324
18,0.04,23,23,23,24,23,23,23,23,12,5.53,2.57,24.09321204
15,0.11,25,26,28,29,28,23,25,25,12,5.53,2.57,24.90785907
23,0.02,21,21,20,18,20,20,21,21,12,5.53,2.57,22.49848013
14,0.13,26,26,26,23,26,28,26,26,12,5.53,2.57,24.38063823
13,0.11,26,26,26,26,26,32,26,26,12,5.53,2.57,24.82292292
13,0.19,26,26,27,29,28,32,26,27,12,5.53,2.57,24.32300129
20,0.29,26,26,27,26,27,25,26,26,12,5.53,2.57,24.95797465
16,0.21,26,26,27,23,27,24,26,26,12,5.53,2.57,24.3609797
17,0.13,25,26,26,23,26,23,25,25,12,5.53,2.57,24.49887838
20,0.09,25,25,25,23,25,23,25,25,12,5.53,2.57,25.23712503
13,0.26,27,28,29,35,29,28,28,27,12,5.53,2.57,24.45187595
12,0.05,25,25,26,22,26,22,24,25,12,5.53,2.57,24.09038417
14,0.08,25,25,25,23,25,25,25,25,12,5.53,2.57,24.54925025
13,0.06,25,25,24,21,25,33,26,25,12,5.53,2.57,24.86179744
19,0.04,24,25,23,28,23,20,24,23,12,5.53,2.57,24.78803559
19,0.31,26,26,27,26,27,31,27,27,12,5.53,2.57,25.2494187
19,0.03,23,23,22,20,22,20,23,23,12,5.53,2.57,23.81394089
19,0.3,26,27,28,32,29,24,26,26,12,5.53,2.57,25.07936109
13,0.13,26,27,27,25,28,26,27,27,12,5.53,2.57,24.72795433
13,0.17,26,27,29,32,28,27,27,27,12,5.53,2.57,24.96647281
16,0.09,21,21,21,16,21,16,21,21,12,5.53,2.57,21.47745667
18,0.05,24,25,24,23,24,23,24,24,12,5.53,2.57,24.72824494
18,0.18,25,26,25,25,26,24,25,25,12,5.53,2.57,24.61181235
12,0.09,22,24,20,23,21,17,22,21,12,5.53,2.57,21.8011012
19,0.23,26,26,26,24,26,31,27,26,12,5.53,2.57,25.19754848
18,0.21,26,26,26,24,26,30,26,26,12,5.53,2.57,24.98554687
18,0.03,23,23,22,19,24,28,23,23,12,5.53,2.57,24.07247679
21,0.29,25,25,26,24,26,24,25,26,12,5.53,2.57,25.05546922
18,0.29,26,26,27,27,27,25,26,26,12,5.53,2.57,24.4551526
13,0.06,25,26,26,23,26,23,25,26,12,5.53,2.57,24.80743545
15,0.03,23,25,24,19,26,16,23,22,12,5.53,2.57,23.48396008
17,0.24,25,26,26,29,27,28,26,25,12,5.53,2.57,24.39160895
17,0.03,23,23,21,18,21,21,23,23,12,5.53,2.57,23.41652924
16,0.1,25,25,25,25,25,26,25,26,12,5.53,2.57,24.80399079
19,0.31,25,25,25,24,26,35,26,26,12,5.53,2.57,24.63118251
19,0.27,25,25,26,27,25,25,24,25,12,5.53,2.57,24.26411441
17,0.12,25,25,25,24,25,24,25,25,12,5.53,2.57,24.63282877
13,0.13,26,27,27,26,27,27,26,27,12,5.53,2.57,24.71004179
20,0.31,26,26,26,25,26,25,26,26,12,5.53,2.57,25.03540776
17,0.08,21,21,20,15,20,15,20,20,12,5.53,2.57,21.01513976
18,0.28,26,26,27,23,27,25,26,26,12,5.53,2.57,24.35888081
20,0.31,25,25,26,24,25,24,25,25,12,5.53,2.57,24.48712925
14,0.04,22,23,23,19,23,15,23,22,12,5.53,2.57,22.79691944
13,0.03,24,24,23,21,23,21,23,24,12,5.53,2.57,23.86055083
19,0.15,25,25,25,25,25,25,25,25,12,5.53,2.57,24.96980681
18,0.04,24,24,24,23,24,23,24,24,12,5.53,2.57,24.74906843
19,0.29,26,27,28,30,27,26,26,26,12,5.53,2.57,25.03447304
15,0.09,22,22,21,17,21,17,21,21,12,5.53,2.57,21.64167289
19,0.31,26,27,29,33,28,25,26,26,12,5.53,2.57,24.99212675
20,0.03,23,23,23,22,23,23,23,23,12,5.53,2.57,24.26141669
11,0.07,24,26,26,26,27,21,24,24,12,5.53,2.57,23.74629813
19,0.24,26,26,26,24,26,28,26,26,12,5.53,2.57,25.09176104
18,0.31,26,27,28,30,28,26,27,26,12,5.53,2.57,24.66081534
24,0.07,21,21,21,17,20,13,21,20,12,5.53,2.57,22.04999221
15,0.2,26,26,27,26,27,26,26,26,12,5.53,2.57,24.3767598
19,0.13,25,25,25,24,25,25,25,26,12,5.53,2.57,25.16745304
13,0.09,26,26,27,26,26,26,26,26,12,5.53,2.57,25.01101964
13,0.15,26,27,28,30,28,30,26,27,12,5.53,2.57,24.9453544
15,0.09,21,21,20,15,20,15,20,20,12,5.53,2.57,20.75267985
14,0.06,25,25,26,24,26,24,25,25,12,5.53,2.57,24.7788648
23,0.09,20,20,19,14,19,13,20,20,12,5.53,2.57,21.26156366
16,0.11,21,21,20,14,20,13,20,20,12,5.53,2.57,20.70001496
13,0.13,26,26,27,26,27,27,26,26,12,5.53,2.57,24.52903921
15,0.08,25,26,25,25,25,24,25,25,12,5.53,2.57,24.79878344
13,0.11,26,27,27,25,28,25,26,26,12,5.53,2.57,24.6885392
17,0.03,24,25,22,20,22,25,23,23,12,5.53,2.57,24.11788379
11,0.1,24,24,24,23,24,21,24,24,12,5.53,2.57,22.84749828
20,0.3,26,26,26,25,27,25,26,26,12,5.53,2.57,25.07006324
20,0.21,25,25,25,25,26,26,25,25,12,5.53,2.57,24.9377911
18,0.17,25,25,25,24,25,30,25,25,12,5.53,2.57,24.62845667
17,0.02,24,24,23,23,23,23,24,24,12,5.53,2.57,24.90855432
16,0.04,22,22,21,17,21,17,22,22,12,5.53,2.57,22.42775213
16,0.07,22,23,23,20,23,20,22,22,12,5.53,2.57,22.71937642
17,0.08,21,21,20,15,20,15,20,21,12,5.53,2.57,21.29663289
17,0.08,21,21,20,15,20,15,20,21,12,5.53,2.57,21.29663289
16,0.02,22,23,21,16,21,25,22,22,12,5.53,2.57,22.98534514
21,0.3,25,26,26,25,26,25,25,26,12,5.53,2.57,25.17616141
17,0.14,25,26,27,27,26,23,25,25,12,5.53,2.57,24.75903335
17,0.07,21,22,19,15,19,21,21,21,12,5.53,2.57,21.69729964
13,0.14,26,26,27,29,27,30,26,26,12,5.53,2.57,24.76258976
26,0.07,21,21,20,16,20,16,20,20,12,5.53,2.57,22.08760839
15,0.28,27,28,28,32,29,24,28,26,12,5.53,2.57,24.41775005
19,0.31,26,26,26,26,27,26,26,26,12,5.53,2.57,24.86909596
15,0.07,22,22,22,16,22,15,21,21,12,5.53,2.57,21.63784205
16,0.07,21,21,20,18,20,18,21,21,12,5.53,2.57,21.73313313
13,0.12,26,26,27,30,28,27,26,26,12,5.53,2.57,24.92409261
16,0.09,25,25,25,26,25,24,25,25,12,5.53,2.57,24.80413791
12,0.11,24,24,24,21,24,21,24,24,12,5.53,2.57,22.84262762
15,0.2,26,27,27,26,28,25,27,27,12,5.53,2.57,24.81275047
17,0.2,25,26,26,24,26,24,25,26,12,5.53,2.57,24.32526522
13,0.24,27,27,28,31,28,28,27,27,12,5.53,2.57,24.21614751
14,0.08,25,26,26,25,26,22,26,25,12,5.53,2.57,24.57867808
18,0.25,26,26,26,29,27,27,26,26,12,5.53,2.57,24.82603944
18,0.15,25,26,27,23,26,23,25,25,12,5.53,2.57,24.70458195
16,0.26,26,26,26,26,27,34,26,26,12,5.53,2.57,24.11731488
14,0.02,24,25,25,20,25,22,24,24,12,5.53,2.57,24.74793483
20,0.04,22,23,21,19,21,19,22,22,12,5.53,2.57,23.06726571
13,0.21,27,27,29,31,28,30,27,27,12,5.53,2.57,24.58231993
18,0.03,23,23,22,19,22,18,22,23,12,5.53,2.57,23.31156359
15,0.05,24,24,24,23,25,21,24,24,12,5.53,2.57,24.17952207
13,0.17,26,26,26,27,27,27,26,26,12,5.53,2.57,24.11849348
13,0.18,26,26,27,29,27,35,27,27,12,5.53,2.57,24.80562587
12,0.02,24,24,24,22,24,22,24,24,12,5.53,2.57,24.63046844
27,0.01,22,22,20,16,20,18,22,22,12,5.53,2.57,22.86756018
13,0.15,26,26,27,29,29,34,27,27,12,5.53,2.57,25.08337291
17,0.29,26,26,28,29,27,26,26,26,12,5.53,2.57,24.34154843
13,0.11,25,26,27,32,27,22,25,24,12,5.53,2.57,24.36512912
19,0.03,22,22,20,16,20,16,22,22,12,5.53,2.57,22.47122949
19,0.09,21,21,20,16,20,15,20,20,12,5.53,2.57,21.3377532
13,0.2,26,26,27,27,27,33,27,27,12,5.53,2.57,24.39074013
11,0.11,22,23,21,21,21,17,22,22,12,5.53,2.57,21.4184066
14,0.2,26,27,27,25,27,23,27,27,12,5.53,2.57,24.39858389
13,0.03,24,25,24,26,24,17,25,23,12,5.53,2.57,24.39715214
20,0.26,25,25,25,25,26,30,26,26,12,5.53,2.57,25.04148889
16,0.06,24,25,25,23,25,23,24,24,12,5.53,2.57,24.29606954
18,0.08,21,21,20,15,20,15,20,20,12,5.53,2.57,21.18824547
15,0.12,26,27,25,30,25,28,26,26,12,5.53,2.57,25.17088773
18,0.31,26,26,26,25,26,33,27,26,12,5.53,2.57,24.39139896
14,0.05,25,25,25,21,25,21,24,25,12,5.53,2.57,24.37517318
19,0.31,26,27,27,25,27,26,27,27,12,5.53,2.57,25.09968855
16,0.03,25,25,23,23,23,29,24,24,12,5.53,2.57,24.9925712
13,0.2,26,26,27,30,28,29,26,27,12,5.53,2.57,24.23388239
13,0.11,26,26,26,26,26,32,26,26,12,5.53,2.57,24.80000057
13,0.14,26,27,28,27,27,28,26,27,12,5.53,2.57,24.71087428
18,0.21,26,26,26,26,26,25,26,26,12,5.53,2.57,24.95454455
15,0.2,26,26,26,23,26,32,27,26,12,5.53,2.57,24.41690683
17,0.3,26,27,28,32,28,24,26,26,12,5.53,2.57,24.49401786
16,0.31,26,27,28,35,28,24,27,27,12,5.53,2.57,24.63597414
14,0.15,26,26,27,27,26,27,26,26,12,5.53,2.57,24.50913485
11,0.07,25,25,25,21,25,21,24,25,12,5.53,2.57,23.99444503
16,0.09,25,25,25,23,25,23,25,25,12,5.53,2.57,24.64630483
18,0.31,26,26,26,25,26,31,27,26,12,5.53,2.57,24.55561044
18,0.3,26,26,27,23,27,25,26,27,12,5.53,2.57,24.63376418
18,0.03,23,23,22,20,22,22,23,23,12,5.53,2.57,23.86580525
14,0.04,25,26,25,23,25,26,25,25,12,5.53,2.57,25.02568935
13,0.11,25,25,25,22,26,22,25,25,12,5.53,2.57,23.68303679
25,0.07,21,21,21,14,20,14,21,21,12,5.53,2.57,22.19819736
15,0.1,24,24,24,24,24,22,23,23,12,5.53,2.57,23.19990989
17,0.24,26,27,27,35,27,24,26,25,12,5.53,2.57,24.78920416
13,0.01,22,23,20,20,21,23,23,22,12,5.53,2.57,23.44979319
18,0.29,26,26,26,29,26,30,26,26,12,5.53,2.57,24.62308805
13,0.18,26,26,26,27,27,35,27,27,12,5.53,2.57,24.62231642
16,0.09,26,26,26,22,26,23,26,26,12,5.53,2.57,25.03932688
12,0.05,24,25,23,25,24,29,25,24,12,5.53,2.57,24.27558646
11,0.07,25,26,25,19,26,27,27,25,12,5.53,2.57,24.6741325
13,0.06,25,25,25,25,25,25,25,25,12,5.53,2.57,24.77518131
13,0.08,24,25,25,20,25,20,23,23,12,5.53,2.57,23.33831247
21,0.29,25,26,25,25,25,25,25,26,12,5.53,2.57,25.15825718
16,0.23,26,27,27,33,28,29,27,27,12,5.53,2.57,25.01192947
18,0.28,26,27,28,34,27,24,27,26,12,5.53,2.57,25.12369794
13,0.04,24,25,25,23,27,21,23,23,12,5.53,2.57,23.80870251
24,0.07,21,21,20,17,20,16,20,20,12,5.53,2.57,21.96636185
17,0.03,22,22,21,18,21,18,22,22,12,5.53,2.57,22.73429951
17,0.31,26,27,28,33,28,25,26,26,12,5.53,2.57,24.33702953
13,0.13,26,27,27,26,28,27,26,27,12,5.53,2.57,24.76262907
17,0.31,26,27,27,25,28,30,27,27,12,5.53,2.57,24.68397106
13,0.08,25,26,26,25,26,25,25,25,12,5.53,2.57,24.47011053
16,0.31,27,27,28,33,28,26,27,27,12,5.53,2.57,24.52737541
13,0.2,26,26,27,27,27,33,27,27,12,5.53,2.57,24.36735938
11,0.11,26,26,26,21,27,26,27,26,12,5.53,2.57,24.13615793
14,0.13,26,26,27,26,26,26,25,26,12,5.53,2.57,24.4992433
15,0.21,26,26,27,29,28,27,26,26,12,5.53,2.57,24.34877028
19,0.03,22,22,21,18,21,18,21,22,12,5.53,2.57,22.65812124
13,0.06,25,26,27,26,27,22,25,25,12,5.53,2.57,24.7754457
19,0.3,25,26,25,24,25,30,26,26,12,5.53,2.57,24.71257897
13,0.2,26,26,27,28,28,29,26,27,12,5.53,2.57,24.10118132
11,0.11,22,22,21,19,21,19,22,22,12,5.53,2.57,21.37667252
13,0.16,26,26,27,27,27,34,27,27,12,5.53,2.57,24.84533686
13,0.15,26,27,28,27,28,29,27,27,12,5.53,2.57,24.89542159
13,0.21,27,27,28,27,28,27,27,27,12,5.53,2.57,24.41096315
13,0.1,25,25,26,26,26,23,25,25,12,5.53,2.57,24.26424012
13,0.22,26,26,27,29,28,29,26,27,12,5.53,2.57,23.90282639
13,0.15,26,26,27,26,27,27,26,27,12,5.53,2.57,24.50113287
15,0.08,25,25,25,25,25,25,25,26,12,5.53,2.57,24.99218704
25,0.08,21,21,20,16,20,16,20,21,12,5.53,2.57,22.2445341
27,0.03,22,23,20,17,20,23,22,21,12,5.53,2.57,23.19208244
12,0.05,25,25,25,22,25,22,25,25,12,5.53,2.57,24.32392003
13,0.16,26,26,26,28,27,29,26,26,12,5.53,2.57,24.3399421
17,0.03,22,23,21,15,21,25,23,22,12,5.53,2.57,23.14174488
11,0.09,25,26,27,29,26,21,25,25,12,5.53,2.57,24.03295127
12,0.1,22,22,20,19,20,19,21,21,12,5.53,2.57,21.14558686
13,0.28,27,28,29,37,29,28,28,27,12,5.53,2.57,24.61374451
13,0.12,26,26,27,26,26,26,25,26,12,5.53,2.57,24.31324695
24,0.08,20,21,20,12,20,13,20,20,12,5.53,2.57,21.39408687
13,0.11,26,26,26,25,26,30,26,26,12,5.53,2.57,24.73705175
13,0.09,24,25,25,21,25,21,24,24,12,5.53,2.57,23.50676619
17,0.25,26,26,27,26,26,25,26,26,12,5.53,2.57,24.267733
18,0.18,25,26,25,24,25,24,25,26,12,5.53,2.57,24.73158398
25,0.08,21,21,20,16,20,16,20,21,12,5.53,2.57,22.2445341
14,0.23,26,27,27,24,28,26,27,27,12,5.53,2.57,24.28248662
13,0.16,26,27,27,27,28,33,27,27,12,5.53,2.57,24.94641316
13,0.12,25,26,25,27,26,28,26,25,12,5.53,2.57,24.27038919
13,0.14,26,27,27,26,28,28,27,27,12,5.53,2.57,24.89529516
17,0.28,26,27,27,28,27,25,27,27,12,5.53,2.57,24.79920734
14,0.23,26,26,27,29,27,30,26,27,12,5.53,2.57,24.10734297
18,0.31,26,26,26,26,26,26,26,26,12,5.53,2.57,24.50741193
13,0.13,26,26,28,27,27,26,26,26,12,5.53,2.57,24.64065242
16,0.22,26,27,28,31,27,23,26,26,12,5.53,2.57,24.61203089
14,0.08,25,26,26,25,25,27,25,26,12,5.53,2.57,24.80108964
18,0.28,26,27,27,28,28,25,26,26,12,5.53,2.57,24.71882947
13,0.04,25,25,25,23,26,22,25,25,12,5.53,2.57,24.77728627
21,0.23,25,25,25,25,25,25,25,26,12,5.53,2.57,25.26131789
16,0.01,22,22,22,18,22,18,22,22,12,5.53,2.57,23.03492447
18,0.07,21,21,21,16,20,16,21,21,12,5.53,2.57,21.7412744
13,0.18,27,27,29,30,28,29,26,27,12,5.53,2.57,24.71908901
19,0.01,22,24,23,15,23,15,22,22,12,5.53,2.57,22.95807356
20,0.28,25,26,25,25,25,25,25,26,12,5.53,2.57,24.89275738
19,0.03,24,24,23,19,22,26,24,24,12,5.53,2.57,24.67587976
15,0.11,26,26,25,24,26,31,27,26,12,5.53,2.57,25.25296869
13,0.13,26,26,28,26,27,27,26,26,12,5.53,2.57,24.50937155
13,0.14,26,26,27,31,28,31,26,27,12,5.53,2.57,25.03272545
18,0.19,26,26,25,23,25,30,26,26,12,5.53,2.57,25.06446562
20,0.04,24,24,23,21,23,21,24,24,12,5.53,2.57,24.60833804
13,0.18,26,26,27,29,28,30,26,27,12,5.53,2.57,24.48470401
21,0.08,25,25,25,23,25,25,25,25,12,5.53,2.57,25.46851279
13,0.14,26,26,28,30,27,28,26,26,12,5.53,2.57,24.72961593
23,0.09,20,20,19,14,19,13,20,20,12,5.53,2.57,21.26219647
20,0.03,24,24,23,20,23,21,24,24,12,5.53,2.57,24.58569731
18,0.31,26,27,27,24,28,24,27,27,12,5.53,2.57,24.72128304
